code,publication_date
31506,2020-01-27 00:00:00.000000000
42037,2020-01-28 00:00:00.000000000
86194,2020-01-28 00:00:00.000000000
38342,2020-01-28 00:00:00.000000000
60072,2020-01-30 00:00:00.000000000
64229,2020-01-30 00:00:00.000000000
69276,2020-01-31 00:00:00.000000000
05090,2020-01-31 00:00:00.000000000
69117,2020-02-03 00:00:00.000000000
03059,2020-02-11 00:00:00.000000000
69283,2020-02-12 00:00:00.000000000
69003,2020-02-13 00:00:00.000000000
42060,2020-02-14 00:00:00.000000000
24193,2020-02-17 00:00:00.000000000
84100,2020-02-18 00:00:00.000000000
59522,2020-02-18 00:00:00.000000000
84111,2020-02-19 00:00:00.000000000
64542,2020-02-19 00:00:00.000000000
31417,2020-02-21 00:00:00.000000000
69296,2020-02-21 00:00:00.000000000
24105,2020-02-25 00:00:00.000000000
69282,2020-03-03 00:00:00.000000000
43041,2020-03-04 00:00:00.000000000
69063,2020-03-04 00:00:00.000000000
69275,2020-03-04 00:00:00.000000000
05087,2020-03-06 00:00:00.000000000
69386,2020-03-06 00:00:00.000000000
64446,2020-03-09 00:00:00.000000000
24213,2020-03-10 00:00:00.000000000
81006,2020-03-12 00:00:00.000000000
68007,2020-03-12 00:00:00.000000000
81030,2020-03-12 00:00:00.000000000
42288,2020-03-13 00:00:00.000000000
81050,2020-03-17 00:00:00.000000000
64297,2020-03-18 00:00:00.000000000
64527,2020-03-25 00:00:00.000000000
41266,2020-03-25 00:00:00.000000000
64477,2020-03-27 00:00:00.000000000
11319,2020-04-08 00:00:00.000000000
52416,2020-04-09 00:00:00.000000000
52419,2020-04-09 00:00:00.000000000
05075,2020-04-17 00:00:00.000000000
68144,2020-04-20 00:00:00.000000000
37025,2020-04-24 00:00:00.000000000
49028,2020-04-27 00:00:00.000000000
49048,2020-04-28 00:00:00.000000000
69096,2020-04-28 00:00:00.000000000
69100,2020-04-28 00:00:00.000000000
49271,2020-04-28 00:00:00.000000000
49338,2020-04-28 00:00:00.000000000
49339,2020-04-28 00:00:00.000000000
49130,2020-04-28 00:00:00.000000000
26058,2020-04-30 00:00:00.000000000
49278,2020-05-04 00:00:00.000000000
49129,2020-05-04 00:00:00.000000000
29107,2020-05-05 00:00:00.000000000
49298,2020-05-05 00:00:00.000000000
69279,2020-05-12 00:00:00.000000000
69087,2020-05-13 00:00:00.000000000
69046,2020-05-14 00:00:00.000000000
37139,2020-05-14 00:00:00.000000000
30143,2020-05-15 00:00:00.000000000
24061,2020-05-20 00:00:00.000000000
64465,2020-05-25 00:00:00.000000000
69204,2020-05-25 00:00:00.000000000
24019,2020-05-26 00:00:00.000000000
05103,2020-05-27 00:00:00.000000000
83076,2020-05-28 00:00:00.000000000
38022,2020-05-29 00:00:00.000000000
64002,2020-06-02 00:00:00.000000000
29288,2020-06-02 00:00:00.000000000
37099,2020-06-03 00:00:00.000000000
69116,2020-06-04 00:00:00.000000000
49214,2020-06-04 00:00:00.000000000
31488,2020-06-04 00:00:00.000000000
69244,2020-06-04 00:00:00.000000000
24014,2020-06-08 00:00:00.000000000
69071,2020-06-08 00:00:00.000000000
64377,2020-06-08 00:00:00.000000000
49347,2020-06-08 00:00:00.000000000
69153,2020-06-10 00:00:00.000000000
69163,2020-06-10 00:00:00.000000000
69168,2020-06-10 00:00:00.000000000
69191,2020-06-10 00:00:00.000000000
69194,2020-06-10 00:00:00.000000000
69207,2020-06-10 00:00:00.000000000
69044,2020-06-11 00:00:00.000000000
69085,2020-06-11 00:00:00.000000000
69199,2020-06-11 00:00:00.000000000
69271,2020-06-12 00:00:00.000000000
31163,2020-06-12 00:00:00.000000000
31182,2020-06-12 00:00:00.000000000
69142,2020-06-12 00:00:00.000000000
69127,2020-06-12 00:00:00.000000000
69286,2020-06-12 00:00:00.000000000
69205,2020-06-12 00:00:00.000000000
69292,2020-06-12 00:00:00.000000000
69293,2020-06-12 00:00:00.000000000
69259,2020-06-12 00:00:00.000000000
69029,2020-06-15 00:00:00.000000000
69040,2020-06-15 00:00:00.000000000
69152,2020-06-15 00:00:00.000000000
09340,2020-06-15 00:00:00.000000000
69069,2020-06-16 00:00:00.000000000
69149,2020-06-16 00:00:00.000000000
69072,2020-06-17 00:00:00.000000000
64222,2020-06-17 00:00:00.000000000
69389,2020-06-17 00:00:00.000000000
69033,2020-06-18 00:00:00.000000000
69088,2020-06-18 00:00:00.000000000
69278,2020-06-18 00:00:00.000000000
69250,2020-06-18 00:00:00.000000000
69256,2020-06-18 00:00:00.000000000
69382,2020-06-18 00:00:00.000000000
69385,2020-06-18 00:00:00.000000000
69273,2020-06-19 00:00:00.000000000
69202,2020-06-19 00:00:00.000000000
69081,2020-06-19 00:00:00.000000000
41088,2020-06-22 00:00:00.000000000
69091,2020-06-23 00:00:00.000000000
64375,2020-06-23 00:00:00.000000000
42278,2020-06-23 00:00:00.000000000
69383,2020-06-23 00:00:00.000000000
69034,2020-06-25 00:00:00.000000000
69143,2020-06-25 00:00:00.000000000
69290,2020-06-25 00:00:00.000000000
69266,2020-06-25 00:00:00.000000000
69387,2020-06-25 00:00:00.000000000
69388,2020-06-25 00:00:00.000000000
31157,2020-06-26 00:00:00.000000000
64429,2020-06-26 00:00:00.000000000
64516,2020-06-26 00:00:00.000000000
41090,2020-06-30 00:00:00.000000000
43119,2020-07-02 00:00:00.000000000
24390,2020-07-02 00:00:00.000000000
73001,2020-07-06 00:00:00.000000000
73004,2020-07-06 00:00:00.000000000
73005,2020-07-06 00:00:00.000000000
73006,2020-07-06 00:00:00.000000000
73007,2020-07-06 00:00:00.000000000
73008,2020-07-06 00:00:00.000000000
73011,2020-07-06 00:00:00.000000000
73012,2020-07-06 00:00:00.000000000
73014,2020-07-06 00:00:00.000000000
73018,2020-07-06 00:00:00.000000000
73019,2020-07-06 00:00:00.000000000
73020,2020-07-06 00:00:00.000000000
73021,2020-07-06 00:00:00.000000000
73022,2020-07-06 00:00:00.000000000
73023,2020-07-06 00:00:00.000000000
73025,2020-07-06 00:00:00.000000000
73026,2020-07-06 00:00:00.000000000
73027,2020-07-06 00:00:00.000000000
73029,2020-07-06 00:00:00.000000000
73030,2020-07-06 00:00:00.000000000
73031,2020-07-06 00:00:00.000000000
73034,2020-07-06 00:00:00.000000000
73036,2020-07-06 00:00:00.000000000
73039,2020-07-06 00:00:00.000000000
73040,2020-07-06 00:00:00.000000000
73041,2020-07-06 00:00:00.000000000
73048,2020-07-06 00:00:00.000000000
73049,2020-07-06 00:00:00.000000000
73050,2020-07-06 00:00:00.000000000
73054,2020-07-06 00:00:00.000000000
73052,2020-07-06 00:00:00.000000000
73053,2020-07-06 00:00:00.000000000
73055,2020-07-06 00:00:00.000000000
73057,2020-07-06 00:00:00.000000000
73059,2020-07-06 00:00:00.000000000
73063,2020-07-06 00:00:00.000000000
73064,2020-07-06 00:00:00.000000000
73065,2020-07-06 00:00:00.000000000
73068,2020-07-06 00:00:00.000000000
73069,2020-07-06 00:00:00.000000000
73072,2020-07-06 00:00:00.000000000
73070,2020-07-06 00:00:00.000000000
73071,2020-07-06 00:00:00.000000000
73073,2020-07-06 00:00:00.000000000
73084,2020-07-06 00:00:00.000000000
73085,2020-07-06 00:00:00.000000000
73086,2020-07-06 00:00:00.000000000
73087,2020-07-06 00:00:00.000000000
73088,2020-07-06 00:00:00.000000000
73089,2020-07-06 00:00:00.000000000
73091,2020-07-06 00:00:00.000000000
73092,2020-07-06 00:00:00.000000000
73227,2020-07-06 00:00:00.000000000
73094,2020-07-06 00:00:00.000000000
73096,2020-07-06 00:00:00.000000000
73100,2020-07-06 00:00:00.000000000
73103,2020-07-06 00:00:00.000000000
73104,2020-07-06 00:00:00.000000000
73099,2020-07-06 00:00:00.000000000
73010,2020-07-06 00:00:00.000000000
73110,2020-07-06 00:00:00.000000000
73114,2020-07-06 00:00:00.000000000
73116,2020-07-06 00:00:00.000000000
73117,2020-07-06 00:00:00.000000000
73119,2020-07-06 00:00:00.000000000
73121,2020-07-06 00:00:00.000000000
73120,2020-07-06 00:00:00.000000000
73122,2020-07-06 00:00:00.000000000
73124,2020-07-06 00:00:00.000000000
73003,2020-07-06 00:00:00.000000000
73130,2020-07-06 00:00:00.000000000
73128,2020-07-06 00:00:00.000000000
73129,2020-07-06 00:00:00.000000000
73131,2020-07-06 00:00:00.000000000
73132,2020-07-06 00:00:00.000000000
73133,2020-07-06 00:00:00.000000000
73137,2020-07-06 00:00:00.000000000
73138,2020-07-06 00:00:00.000000000
73028,2020-07-06 00:00:00.000000000
73033,2020-07-06 00:00:00.000000000
73043,2020-07-06 00:00:00.000000000
73058,2020-07-06 00:00:00.000000000
73032,2020-07-06 00:00:00.000000000
73067,2020-07-06 00:00:00.000000000
73074,2020-07-06 00:00:00.000000000
73075,2020-07-06 00:00:00.000000000
73078,2020-07-06 00:00:00.000000000
73082,2020-07-06 00:00:00.000000000
73090,2020-07-06 00:00:00.000000000
73095,2020-07-06 00:00:00.000000000
73123,2020-07-06 00:00:00.000000000
73187,2020-07-06 00:00:00.000000000
73179,2020-07-06 00:00:00.000000000
73178,2020-07-06 00:00:00.000000000
73150,2020-07-06 00:00:00.000000000
73213,2020-07-06 00:00:00.000000000
73289,2020-07-06 00:00:00.000000000
73294,2020-07-06 00:00:00.000000000
73135,2020-07-06 00:00:00.000000000
73302,2020-07-06 00:00:00.000000000
73141,2020-07-06 00:00:00.000000000
73142,2020-07-06 00:00:00.000000000
73051,2020-07-06 00:00:00.000000000
73081,2020-07-06 00:00:00.000000000
73192,2020-07-06 00:00:00.000000000
73204,2020-07-06 00:00:00.000000000
73205,2020-07-06 00:00:00.000000000
73015,2020-07-06 00:00:00.000000000
73024,2020-07-06 00:00:00.000000000
73257,2020-07-06 00:00:00.000000000
73077,2020-07-06 00:00:00.000000000
73083,2020-07-06 00:00:00.000000000
73159,2020-07-06 00:00:00.000000000
73105,2020-07-06 00:00:00.000000000
73146,2020-07-06 00:00:00.000000000
73147,2020-07-06 00:00:00.000000000
73149,2020-07-06 00:00:00.000000000
73145,2020-07-06 00:00:00.000000000
73153,2020-07-06 00:00:00.000000000
73154,2020-07-06 00:00:00.000000000
73156,2020-07-06 00:00:00.000000000
73157,2020-07-06 00:00:00.000000000
73160,2020-07-06 00:00:00.000000000
73161,2020-07-06 00:00:00.000000000
73162,2020-07-06 00:00:00.000000000
73164,2020-07-06 00:00:00.000000000
73170,2020-07-06 00:00:00.000000000
73171,2020-07-06 00:00:00.000000000
73173,2020-07-06 00:00:00.000000000
73176,2020-07-06 00:00:00.000000000
73180,2020-07-06 00:00:00.000000000
73182,2020-07-06 00:00:00.000000000
73181,2020-07-06 00:00:00.000000000
73183,2020-07-06 00:00:00.000000000
73155,2020-07-06 00:00:00.000000000
73184,2020-07-06 00:00:00.000000000
73186,2020-07-06 00:00:00.000000000
73189,2020-07-06 00:00:00.000000000
73190,2020-07-06 00:00:00.000000000
73191,2020-07-06 00:00:00.000000000
73193,2020-07-06 00:00:00.000000000
73196,2020-07-06 00:00:00.000000000
73197,2020-07-06 00:00:00.000000000
73200,2020-07-06 00:00:00.000000000
73201,2020-07-06 00:00:00.000000000
73202,2020-07-06 00:00:00.000000000
73151,2020-07-06 00:00:00.000000000
73206,2020-07-06 00:00:00.000000000
73208,2020-07-06 00:00:00.000000000
73211,2020-07-06 00:00:00.000000000
73214,2020-07-06 00:00:00.000000000
73216,2020-07-06 00:00:00.000000000
73217,2020-07-06 00:00:00.000000000
73218,2020-07-06 00:00:00.000000000
73235,2020-07-06 00:00:00.000000000
73222,2020-07-06 00:00:00.000000000
73220,2020-07-06 00:00:00.000000000
73219,2020-07-06 00:00:00.000000000
73221,2020-07-06 00:00:00.000000000
73223,2020-07-06 00:00:00.000000000
73224,2020-07-06 00:00:00.000000000
73225,2020-07-06 00:00:00.000000000
73226,2020-07-06 00:00:00.000000000
73228,2020-07-06 00:00:00.000000000
73236,2020-07-06 00:00:00.000000000
73237,2020-07-06 00:00:00.000000000
73242,2020-07-06 00:00:00.000000000
73243,2020-07-06 00:00:00.000000000
73245,2020-07-06 00:00:00.000000000
73248,2020-07-06 00:00:00.000000000
73247,2020-07-06 00:00:00.000000000
73249,2020-07-06 00:00:00.000000000
73250,2020-07-06 00:00:00.000000000
73256,2020-07-06 00:00:00.000000000
73258,2020-07-06 00:00:00.000000000
73259,2020-07-06 00:00:00.000000000
73261,2020-07-06 00:00:00.000000000
73262,2020-07-06 00:00:00.000000000
73263,2020-07-06 00:00:00.000000000
73269,2020-07-06 00:00:00.000000000
73268,2020-07-06 00:00:00.000000000
73270,2020-07-06 00:00:00.000000000
73271,2020-07-06 00:00:00.000000000
73272,2020-07-06 00:00:00.000000000
73273,2020-07-06 00:00:00.000000000
73275,2020-07-06 00:00:00.000000000
73276,2020-07-06 00:00:00.000000000
73278,2020-07-06 00:00:00.000000000
73280,2020-07-06 00:00:00.000000000
73282,2020-07-06 00:00:00.000000000
73283,2020-07-06 00:00:00.000000000
73231,2020-07-06 00:00:00.000000000
73240,2020-07-06 00:00:00.000000000
73241,2020-07-06 00:00:00.000000000
73254,2020-07-06 00:00:00.000000000
73255,2020-07-06 00:00:00.000000000
73277,2020-07-06 00:00:00.000000000
73284,2020-07-06 00:00:00.000000000
73286,2020-07-06 00:00:00.000000000
73288,2020-07-06 00:00:00.000000000
73285,2020-07-06 00:00:00.000000000
73293,2020-07-06 00:00:00.000000000
73296,2020-07-06 00:00:00.000000000
73297,2020-07-06 00:00:00.000000000
73298,2020-07-06 00:00:00.000000000
73299,2020-07-06 00:00:00.000000000
73300,2020-07-06 00:00:00.000000000
73301,2020-07-06 00:00:00.000000000
73303,2020-07-06 00:00:00.000000000
73290,2020-07-06 00:00:00.000000000
73212,2020-07-06 00:00:00.000000000
73304,2020-07-06 00:00:00.000000000
73215,2020-07-06 00:00:00.000000000
73306,2020-07-06 00:00:00.000000000
73308,2020-07-06 00:00:00.000000000
73310,2020-07-06 00:00:00.000000000
73309,2020-07-06 00:00:00.000000000
73312,2020-07-06 00:00:00.000000000
73313,2020-07-06 00:00:00.000000000
73315,2020-07-06 00:00:00.000000000
73316,2020-07-06 00:00:00.000000000
73314,2020-07-06 00:00:00.000000000
73317,2020-07-06 00:00:00.000000000
73320,2020-07-06 00:00:00.000000000
73322,2020-07-06 00:00:00.000000000
73324,2020-07-06 00:00:00.000000000
73327,2020-07-06 00:00:00.000000000
73328,2020-07-06 00:00:00.000000000
73329,2020-07-06 00:00:00.000000000
73330,2020-07-06 00:00:00.000000000
73109,2020-07-06 00:00:00.000000000
24196,2020-07-07 00:00:00.000000000
27148,2020-07-07 00:00:00.000000000
64357,2020-07-07 00:00:00.000000000
24097,2020-07-08 00:00:00.000000000
60229,2020-07-08 00:00:00.000000000
59643,2020-07-08 00:00:00.000000000
59173,2020-07-09 00:00:00.000000000
24416,2020-07-09 00:00:00.000000000
05166,2020-07-09 00:00:00.000000000
77229,2020-07-13 00:00:00.000000000
51227,2020-07-16 00:00:00.000000000
64208,2020-07-20 00:00:00.000000000
05079,2020-07-20 00:00:00.000000000
24252,2020-07-20 00:00:00.000000000
24184,2020-07-21 00:00:00.000000000
05130,2020-07-21 00:00:00.000000000
59611,2020-07-22 00:00:00.000000000
68146,2020-07-23 00:00:00.000000000
40105,2020-07-24 00:00:00.000000000
59281,2020-07-24 00:00:00.000000000
59303,2020-07-28 00:00:00.000000000
43076,2020-07-29 00:00:00.000000000
64008,2020-07-30 00:00:00.000000000
64228,2020-07-30 00:00:00.000000000
64476,2020-07-30 00:00:00.000000000
64014,2020-07-31 00:00:00.000000000
42328,2020-07-31 00:00:00.000000000
24036,2020-08-03 00:00:00.000000000
24459,2020-08-04 00:00:00.000000000
61224,2020-08-06 00:00:00.000000000
38357,2020-08-06 00:00:00.000000000
64113,2020-08-07 00:00:00.000000000
74105,2020-08-07 00:00:00.000000000
24197,2020-08-07 00:00:00.000000000
64013,2020-08-11 00:00:00.000000000
57704,2020-08-11 00:00:00.000000000
64007,2020-08-12 00:00:00.000000000
64155,2020-08-13 00:00:00.000000000
24411,2020-08-18 00:00:00.000000000
49246,2020-08-20 00:00:00.000000000
77317,2020-08-26 00:00:00.000000000
81189,2020-08-26 00:00:00.000000000
81312,2020-08-26 00:00:00.000000000
49188,2020-08-28 00:00:00.000000000
49017,2020-08-31 00:00:00.000000000
32005,2020-09-02 00:00:00.000000000
64105,2020-09-02 00:00:00.000000000
40138,2020-09-02 00:00:00.000000000
32274,2020-09-03 00:00:00.000000000
64534,2020-09-08 00:00:00.000000000
59208,2020-09-09 00:00:00.000000000
44168,2020-09-10 00:00:00.000000000
19228,2020-09-10 00:00:00.000000000
24205,2020-09-13 00:00:00.000000000
24510,2020-09-14 00:00:00.000000000
24326,2020-09-16 00:00:00.000000000
45142,2020-09-18 00:00:00.000000000
32157,2020-09-18 00:00:00.000000000
64489,2020-09-18 00:00:00.000000000
50550,2020-09-19 00:00:00.000000000
31056,2020-09-21 00:00:00.000000000
27610,2020-09-21 00:00:00.000000000
31541,2020-09-21 00:00:00.000000000
30338,2020-09-21 00:00:00.000000000
43018,2020-09-22 00:00:00.000000000
13017,2020-09-22 00:00:00.000000000
68064,2020-09-22 00:00:00.000000000
43108,2020-09-22 00:00:00.000000000
24110,2020-09-22 00:00:00.000000000
26188,2020-09-22 00:00:00.000000000
60067,2020-09-24 00:00:00.000000000
05038,2020-09-25 00:00:00.000000000
24300,2020-09-25 00:00:00.000000000
81261,2020-09-25 00:00:00.000000000
64520,2020-09-25 00:00:00.000000000
30084,2020-09-28 00:00:00.000000000
68084,2020-09-28 00:00:00.000000000
64227,2020-09-28 00:00:00.000000000
30031,2020-09-28 00:00:00.000000000
68386,2020-09-28 00:00:00.000000000
30005,2020-09-29 00:00:00.000000000
84014,2020-09-29 00:00:00.000000000
30277,2020-09-30 00:00:00.000000000
30355,2020-09-30 00:00:00.000000000
30290,2020-09-30 00:00:00.000000000
30292,2020-09-30 00:00:00.000000000
30302,2020-09-30 00:00:00.000000000
64214,2020-10-01 00:00:00.000000000
30232,2020-10-02 00:00:00.000000000
24059,2020-10-05 00:00:00.000000000
28316,2020-10-06 00:00:00.000000000
49055,2020-10-07 00:00:00.000000000
68093,2020-10-07 00:00:00.000000000
68101,2020-10-07 00:00:00.000000000
68238,2020-10-07 00:00:00.000000000
68254,2020-10-07 00:00:00.000000000
68323,2020-10-07 00:00:00.000000000
50241,2020-10-08 00:00:00.000000000
42039,2020-10-09 00:00:00.000000000
84071,2020-10-09 00:00:00.000000000
68384,2020-10-09 00:00:00.000000000
24141,2020-10-11 00:00:00.000000000
34283,2020-10-11 00:00:00.000000000
13002,2020-10-12 00:00:00.000000000
24094,2020-10-12 00:00:00.000000000
37203,2020-10-12 00:00:00.000000000
43032,2020-10-14 00:00:00.000000000
71108,2020-10-14 00:00:00.000000000
24477,2020-10-14 00:00:00.000000000
43035,2020-10-15 00:00:00.000000000
30096,2020-10-15 00:00:00.000000000
51003,2020-10-16 00:00:00.000000000
51023,2020-10-16 00:00:00.000000000
51031,2020-10-16 00:00:00.000000000
51078,2020-10-16 00:00:00.000000000
51117,2020-10-16 00:00:00.000000000
51146,2020-10-16 00:00:00.000000000
51150,2020-10-16 00:00:00.000000000
51108,2020-10-16 00:00:00.000000000
51160,2020-10-16 00:00:00.000000000
51161,2020-10-16 00:00:00.000000000
51168,2020-10-16 00:00:00.000000000
77139,2020-10-16 00:00:00.000000000
51205,2020-10-16 00:00:00.000000000
51212,2020-10-16 00:00:00.000000000
51242,2020-10-16 00:00:00.000000000
51285,2020-10-16 00:00:00.000000000
51301,2020-10-16 00:00:00.000000000
51312,2020-10-16 00:00:00.000000000
51303,2020-10-16 00:00:00.000000000
51617,2020-10-16 00:00:00.000000000
51319,2020-10-16 00:00:00.000000000
51278,2020-10-16 00:00:00.000000000
51326,2020-10-16 00:00:00.000000000
51357,2020-10-16 00:00:00.000000000
51372,2020-10-16 00:00:00.000000000
51377,2020-10-16 00:00:00.000000000
51388,2020-10-16 00:00:00.000000000
51389,2020-10-16 00:00:00.000000000
51453,2020-10-16 00:00:00.000000000
51485,2020-10-16 00:00:00.000000000
49306,2020-10-16 00:00:00.000000000
51504,2020-10-16 00:00:00.000000000
51506,2020-10-16 00:00:00.000000000
30303,2020-10-16 00:00:00.000000000
51476,2020-10-16 00:00:00.000000000
51525,2020-10-16 00:00:00.000000000
51545,2020-10-16 00:00:00.000000000
51556,2020-10-16 00:00:00.000000000
51555,2020-10-16 00:00:00.000000000
51587,2020-10-16 00:00:00.000000000
51594,2020-10-16 00:00:00.000000000
51595,2020-10-16 00:00:00.000000000
51634,2020-10-16 00:00:00.000000000
51656,2020-10-16 00:00:00.000000000
60032,2020-10-20 00:00:00.000000000
60068,2020-10-20 00:00:00.000000000
60167,2020-10-20 00:00:00.000000000
30181,2020-10-20 00:00:00.000000000
49216,2020-10-20 00:00:00.000000000
19056,2020-10-22 00:00:00.000000000
68066,2020-10-22 00:00:00.000000000
30098,2020-10-22 00:00:00.000000000
30282,2020-10-22 00:00:00.000000000
60064,2020-10-23 00:00:00.000000000
81066,2020-10-23 00:00:00.000000000
77337,2020-10-23 00:00:00.000000000
24025,2020-10-26 00:00:00.000000000
30163,2020-10-26 00:00:00.000000000
13061,2020-10-26 00:00:00.000000000
38230,2020-10-27 00:00:00.000000000
66142,2020-10-27 00:00:00.000000000
64515,2020-10-27 00:00:00.000000000
64530,2020-10-29 00:00:00.000000000
30349,2020-10-29 00:00:00.000000000
23115,2020-10-30 00:00:00.000000000
64266,2020-11-02 00:00:00.000000000
64383,2020-11-02 00:00:00.000000000
60438,2020-11-02 00:00:00.000000000
24251,2020-11-03 00:00:00.000000000
30226,2020-11-04 00:00:00.000000000
64066,2020-11-05 00:00:00.000000000
24106,2020-11-05 00:00:00.000000000
05144,2020-11-05 00:00:00.000000000
24190,2020-11-06 00:00:00.000000000
64328,2020-11-06 00:00:00.000000000
31351,2020-11-06 00:00:00.000000000
